route_id,route_short_name,direction_id,stop_sequence,stop_id,stop_lat,stop_lon,dist_traveled,stop_point
60-14C-d12-1,14c,1,6,8250DB002845,53.27954676,-6.244596873,1752.81094332885,POINT (717063.9999623308 726907.0003097758)
60-14C-d12-1,14c,1,7,8250DB002846,53.27723212,-6.247945817000001,2131.5497232519197,POINT (716846.9999689815 726644.0005408369)
60-14C-d12-1,14c,1,8,8250DB002847,53.27625399,-6.2498902439999995,2301.9668585406,POINT (716719.9999788131 726531.9996775936)
60-14C-d12-1,14c,1,9,8250DB004397,53.275514199999996,-6.251539946,2439.73477933496,POINT (716611.9999991843 726447.0000692393)
60-14C-d12-1,14c,1,10,8250DB002848,53.27535591,-6.255460126,2868.64714956503,POINT (716350.9999701693 726422.9999764385)
60-14C-d12-1,14c,1,11,8250DB002849,53.27743621,-6.255120467,3105.53483564888,POINT (716368.0000125482 726655.0004493439)
60-14C-d12-1,14c,1,12,8250DB002850,53.27968149,-6.25561386,3363.8600079570397,POINT (716329.0000211494 726903.9998672385)
60-14C-d12-1,14c,1,13,8250DB002851,53.28069064,-6.258242214,3593.0885233951003,POINT (716150.9999857898 727011.9995530777)
60-14C-d12-1,14c,1,14,8250DB002852,53.28069562,-6.26104644,3780.15535637198,POINT (715964.0000093644 727007.9995050797)
60-14C-d12-1,14c,1,15,8250DB004707,53.28241677,-6.262581288,4045.3892020684398,POINT (715856.9999705089 727196.9999459679)
60-14C-d12-1,14c,1,16,8250DB004708,53.28392245,-6.265369831,4296.21852544476,POINT (715666.9999635183 727360.0001832439)
60-14C-d12-1,14c,1,17,8250DB004336,53.28617641,-6.26646343,4560.18705763968,POINT (715587.9999945113 727608.9996852278)
60-14C-d12-1,14c,1,18,8250DB001051,53.28739751,-6.260819258,5062.64087517143,POINT (715960.9999622941 727754.0003022989)
60-14C-d12-1,14c,1,19,8250DB001052,53.28762914,-6.256985007000001,5319.51137193059,POINT (716216.0000350834 727785.9998669581)
60-14C-d12-1,14c,1,20,8250DB001053,53.28997235,-6.256799609,5628.892265797479,POINT (716221.9999706575 728046.9999390922)
60-14C-d12-1,14c,1,21,8250DB001054,53.29391736,-6.257359035,6074.73689809315,POINT (716174.0000133159 728485.0004186557)
60-14C-d12-1,14c,1,22,8250DB001036,53.29581185,-6.259067172999999,6401.71247874337,POINT (716055.0000125492 728693.0000260272)
60-14C-d12-1,14c,1,23,8250DB004709,53.29701247,-6.26003852,6549.051012660079,POINT (715986.9999833374 728825.0003143179)
60-14C-d12-1,14c,1,24,8250DB001037,53.30076564,-6.263471878,7073.614211540909,POINT (715748.0000337925 729236.9997148698)
60-14C-d12-1,14c,1,25,8250DB001038,53.30181279,-6.265635024,7258.37892678708,POINT (715601.000002594 729350.0005240946)
60-14C-d12-1,14c,1,26,8250DB002998,53.30449219,-6.2638458329999995,7739.16085101893,POINT (715712.9999700831 729651.0000477462)
60-14C-d12-1,14c,1,27,8220DB002999,53.30603482,-6.267324611,8137.12881901657,POINT (715477.0000096338 729817.0002373264)
60-14C-d12-1,14c,1,28,8220DB003000,53.30786197,-6.270597054,8443.98007799758,POINT (715254.0000349445 730014.9998114343)
60-14C-d12-1,14c,1,29,8220DB003001,53.31028894,-6.2737105070000005,8798.295052143141,POINT (715039.999991318 730280.0002263734)
60-14C-d12-1,14c,1,30,8220DB003002,53.31122134,-6.274168133,8908.54290655839,POINT (715006.999992392 730383.0000199031)
60-14C-d12-1,14c,1,31,8220DB001166,53.31389051,-6.272904784,9245.37598422348,POINT (715083.9999949725 730682.000356567)
60-14C-d12-1,14c,1,32,8220DB001167,53.31594491,-6.271395947999999,9494.58473206352,POINT (715179.0000270358 730913.0000900576)
60-14C-d12-1,14c,1,33,8220DB001168,53.31792917,-6.270009882999999,9733.39009213737,POINT (715265.9999667224 731136.0001747602)
60-14C-d12-1,14c,1,34,8220DB001169,53.32005626,-6.26855786,9989.64972610261,POINT (715357.0000058023 731374.9994920791)
60-14C-d12-1,14c,1,35,8220DB001170,53.32168955,-6.266525249,10225.4370229321,POINT (715487.9999791199 731560.0002748201)
60-14C-d12-1,14c,1,36,8220DB001069,53.32328526,-6.265619895,10429.9558381354,POINT (715544.0000372552 731738.9995985992)
60-14C-d12-1,14c,1,37,8220DB001070,53.32498018,-6.265355982999999,10633.857358540301,POINT (715557.0000052241 731927.9995566249)
60-14C-d12-1,14c,1,38,8220DB001071,53.32721804,-6.2647247120000005,10888.089341737801,POINT (715592.9999693183 732178.0004258247)
60-14C-d12-1,14c,1,39,8220DB004528,53.32889608,-6.26453649,11075.86047903,POINT (715601.0000106177 732365.0001254606)
60-14C-d12-1,14c,1,40,8220DB001072,53.33102697,-6.264585114,11316.4846552501,POINT (715592.0000058213 732601.999637056)
60-14C-d12-1,14c,1,41,8220DB007577,53.33369702,-6.265242503,11632.4269366181,POINT (715541.0000241975 732897.9999463769)
60-14C-d12-1,14c,1,42,8220DB001353,53.33600953,-6.265418938,11877.0059031657,POINT (715523.0000097912 733154.9995958823)
60-14C-d12-1,14c,1,43,8220DB001354,53.33904809,-6.266076515,12217.872871604399,POINT (715470.9999875145 733492.0001233252)
60-14C-d12-1,14c,1,44,8220DB007578,53.342460100000004,-6.264601408,12616.1660416691,POINT (715560.0000040882 733873.9999192745)
60-14C-d12-1,14c,1,45,8220DB007582,53.34426354,-6.262530601,13203.700325850601,POINT (715693.0000225253 734078.0003965653)
60-14C-d12-1,14c,1,46,8220DB000297,53.34809376,-6.257072558,13877.239944024699,POINT (716046.0000240969 734513.0002661441)
60-150-b12-1,150,0,1,8220DB004495,53.34618678,-6.256970115,0.0,POINT (716057.9999859289 734300.9999838996)
60-150-b12-1,150,0,2,8220DB001279,53.34426049,-6.261704666,440.961967944537,POINT (715748.0000424376 734078.9996004686)
60-150-b12-1,150,0,3,8220DB001934,53.34429056,-6.2656234689999994,702.706036705139,POINT (715487.0000176292 734075.999827096)
60-150-b12-1,150,0,4,8220DB002310,53.342445700000006,-6.269798428,1128.56449356359,POINT (715214.0000297579 733863.9998002058)
60-150-b12-1,150,0,5,8220DB002311,53.33828528,-6.270492467,1693.39407322755,POINT (715179.000009731 733399.9997035309)
60-150-b12-1,150,0,6,8220DB005025,53.33976302,-6.27758106,2199.5074581203103,POINT (714702.9999661603 733553.0004821379)
60-150-b12-1,150,0,7,8220DB004854,53.33814914,-6.279102759,2523.1644781087602,POINT (714605.9999937601 733370.9998354946)
60-150-b12-1,150,0,8,8220DB001438,53.33638298,-6.279414136000001,2750.52566781322,POINT (714590.0000038123 733174.0003500815)
60-150-b12-1,150,0,9,8220DB004855,53.33460177,-6.279305648999999,2993.80129944149,POINT (714601.9999804826 732976.0002551985)
60-150-b12-1,150,0,10,8220DB001439,53.33405842,-6.282766099,3231.1093550194,POINT (714373.0000026353 732910.0004807771)
